date,open,high,low,close,volume
2025-09-17,250.729412,251.108674,245.799056,249.042709,34108000
2025-09-18,251.188504,253.494006,249.312186,251.537827,31239500
2025-09-19,252.755449,255.500079,251.318259,254.222580,55571400
2025-09-22,253.933149,255.280519,249.811224,252.036865,32290500
2025-09-23,252.545859,253.863288,249.990860,251.168564,26628000
2025-09-24,251.168557,251.857212,245.958749,246.657379,28201000
2025-09-25,243.922713,246.008643,240.269872,245.309998,31020400
2025-09-26,246.587527,248.932929,245.489669,246.058548,18503200
2025-09-29,247.366008,250.659551,242.295926,243.573425,32505800
2025-09-30,242.335832,242.814891,238.782787,242.625275,34724300
2025-10-01,240.279848,245.819013,238.144028,244.421738,31658200
2025-10-02,244.671251,246.328013,241.826826,245.210205,25483300
2025-10-03,244.012574,245.819037,241.188099,244.870895,30249600
2025-10-06,244.302003,250.829240,244.102397,249.940964,28894700
2025-10-07,247.785183,249.950944,245.040553,245.280075,23181300
2025-10-08,244.481636,245.529573,243.343863,244.142288,21307100
2025-10-09,243.992595,244.282022,238.682977,241.058334,27892100
2025-10-10,240.958527,243.613336,235.379447,236.108032,33180300
2025-10-13,239.740925,244.022540,239.241901,243.673218,24995000
2025-10-14,240.758927,246.637425,240.040332,244.970688,22111600
2025-10-15,246.767163,251.617672,245.509629,250.539780,27007700
2025-10-16,251.278341,256.458193,249.611604,250.968948,27997200
2025-10-17,250.270310,253.723560,247.326074,252.805359,29671600
2025-10-20,254.192658,256.827487,253.733550,256.049011,22350200
2025-10-21,254.242542,254.382268,243.673211,249.970901,47312100
2025-10-22,253.873276,255.859380,248.803194,251.198517,35029400
2025-10-23,252.485974,254.541949,251.358191,252.585785,19901400
2025-10-24,256.078941,261.168987,254.821422,259.412445,28655100
2025-10-27,264.302879,269.612498,263.763925,268.744171,35235200
2025-10-28,269.163328,270.201306,265.979555,266.947662,29738600
2025-10-29,267.227125,274.802299,267.147294,274.033813,43580300
2025-10-30,291.020602,291.020602,279.513118,280.930359,74876000
2025-10-31,282.656944,285.441504,276.489020,280.640900,39267900
2025-11-03,281.628953,284.972418,279.253596,283.165955,29786000
2025-11-04,276.209551,280.720713,275.720517,276.998016,30078400
2025-11-05,278.325412,285.860687,276.798401,283.754791,31010300
2025-11-06,284.772793,287.786915,280.591003,284.193939,37173600
2025-11-07,282.656944,283.225838,274.652616,278.285492,34479600
2025-11-10,283.864577,290.232092,282.307596,289.533478,29557300
2025-11-11,287.188074,291.349944,286.758921,290.741119,19842100
2025-11-12,291.110412,291.439785,283.136024,286.150116,24829900
2025-11-13,281.788659,282.287682,276.698612,278.026031,29494000
2025-11-14,270.879973,278.016004,270.171368,275.870209,31647200
2025-11-17,285.221935,293.375994,283.016259,284.463409,52670200
2025-11-18,287.357760,288.236016,277.656740,283.724854,49158700
2025-11-19,286.599229,303.216709,286.070265,292.238190,68198900
2025-11-20,303.945294,305.821627,288.106290,288.884766,62025200
2025-11-21,295.841166,303.326520,293.276177,299.074829,74137700
2025-11-24,310.522422,318.856122,308.995411,317.957855,85165100
2025-11-25,325.572960,328.187839,317.029678,322.808380,88632100
2025-11-26,320.053781,323.866329,316.171393,319.325226,51373400
2025-11-28,322.738522,326.211737,316.171384,319.554749,26018600
